acs_year,state_fips,county_fips,tract,block_group,acs_data_year,median_income,total_pop,white,black,asian,total_pop_hispanic_table,hispanic,under_18,over_65,pct_white,pct_black,pct_asian,pct_hispanic
2019,37,119,005510,1,2023,60417.0,3224.0,42.0,1653.0,0.0,3224.0,1529.0,,,0.013027295285359801,0.5127171215880894,0.0,0.47425558312655086
2020,37,119,005510,1,2023,60417.0,3224.0,42.0,1653.0,0.0,3224.0,1529.0,,,0.013027295285359801,0.5127171215880894,0.0,0.47425558312655086
2021,37,119,005510,1,2023,60417.0,3224.0,42.0,1653.0,0.0,3224.0,1529.0,,,0.013027295285359801,0.5127171215880894,0.0,0.47425558312655086
2022,37,119,005510,1,2023,60417.0,3224.0,42.0,1653.0,0.0,3224.0,1529.0,,,0.013027295285359801,0.5127171215880894,0.0,0.47425558312655086
2023,37,119,005510,1,2023,60417.0,3224.0,42.0,1653.0,0.0,3224.0,1529.0,,,0.013027295285359801,0.5127171215880894,0.0,0.47425558312655086
2021,37,119,001702,1,2023,70755.0,1577.0,593.0,423.0,15.0,1577.0,499.0,,,0.3760304375396322,0.2682308180088776,0.009511731135066582,0.31642358909321494
2022,37,119,001702,1,2023,70755.0,1577.0,593.0,423.0,15.0,1577.0,499.0,,,0.3760304375396322,0.2682308180088776,0.009511731135066582,0.31642358909321494
2023,37,119,001702,1,2023,70755.0,1577.0,593.0,423.0,15.0,1577.0,499.0,,,0.3760304375396322,0.2682308180088776,0.009511731135066582,0.31642358909321494
2015,37,119,005610,2,2023,49688.0,1567.0,510.0,843.0,32.0,1567.0,166.0,,,0.32546266751754943,0.5379706445437141,0.0204211869814933,0.10593490746649649
2016,37,119,005610,2,2023,49688.0,1567.0,510.0,843.0,32.0,1567.0,166.0,,,0.32546266751754943,0.5379706445437141,0.0204211869814933,0.10593490746649649
2017,37,119,005610,2,2023,49688.0,1567.0,510.0,843.0,32.0,1567.0,166.0,,,0.32546266751754943,0.5379706445437141,0.0204211869814933,0.10593490746649649
2018,37,119,005610,2,2023,49688.0,1567.0,510.0,843.0,32.0,1567.0,166.0,,,0.32546266751754943,0.5379706445437141,0.0204211869814933,0.10593490746649649
2019,37,119,005610,2,2023,49688.0,1567.0,510.0,843.0,32.0,1567.0,166.0,,,0.32546266751754943,0.5379706445437141,0.0204211869814933,0.10593490746649649
2020,37,119,005610,2,2023,49688.0,1567.0,510.0,843.0,32.0,1567.0,166.0,,,0.32546266751754943,0.5379706445437141,0.0204211869814933,0.10593490746649649
2021,37,119,005610,2,2023,49688.0,1567.0,510.0,843.0,32.0,1567.0,166.0,,,0.32546266751754943,0.5379706445437141,0.0204211869814933,0.10593490746649649
2022,37,119,005610,2,2023,49688.0,1567.0,510.0,843.0,32.0,1567.0,166.0,,,0.32546266751754943,0.5379706445437141,0.0204211869814933,0.10593490746649649
2023,37,119,005610,2,2023,49688.0,1567.0,510.0,843.0,32.0,1567.0,166.0,,,0.32546266751754943,0.5379706445437141,0.0204211869814933,0.10593490746649649
2019,37,119,001100,2,2023,81053.0,257.0,253.0,0.0,0.0,257.0,16.0,,,0.9844357976653697,0.0,0.0,0.0622568093385214
2020,37,119,001100,2,2023,81053.0,257.0,253.0,0.0,0.0,257.0,16.0,,,0.9844357976653697,0.0,0.0,0.0622568093385214
2015,37,119,005520,3,2023,95433.0,2157.0,673.0,743.0,588.0,2157.0,56.0,,,0.31200741770978213,0.3444598980064905,0.2726008344923505,0.025961984237366714
2016,37,119,005520,3,2023,95433.0,2157.0,673.0,743.0,588.0,2157.0,56.0,,,0.31200741770978213,0.3444598980064905,0.2726008344923505,0.025961984237366714
2017,37,119,005520,3,2023,95433.0,2157.0,673.0,743.0,588.0,2157.0,56.0,,,0.31200741770978213,0.3444598980064905,0.2726008344923505,0.025961984237366714
2016,37,119,005855,2,2023,132793.0,1255.0,1186.0,0.0,20.0,1255.0,0.0,,,0.9450199203187251,0.0,0.01593625498007968,0.0
2017,37,119,005855,2,2023,132793.0,1255.0,1186.0,0.0,20.0,1255.0,0.0,,,0.9450199203187251,0.0,0.01593625498007968,0.0
2018,37,119,005855,2,2023,132793.0,1255.0,1186.0,0.0,20.0,1255.0,0.0,,,0.9450199203187251,0.0,0.01593625498007968,0.0
2019,37,119,005855,2,2023,132793.0,1255.0,1186.0,0.0,20.0,1255.0,0.0,,,0.9450199203187251,0.0,0.01593625498007968,0.0
2020,37,119,005855,2,2023,132793.0,1255.0,1186.0,0.0,20.0,1255.0,0.0,,,0.9450199203187251,0.0,0.01593625498007968,0.0
2021,37,119,005855,2,2023,132793.0,1255.0,1186.0,0.0,20.0,1255.0,0.0,,,0.9450199203187251,0.0,0.01593625498007968,0.0
2022,37,119,005855,2,2023,132793.0,1255.0,1186.0,0.0,20.0,1255.0,0.0,,,0.9450199203187251,0.0,0.01593625498007968,0.0
2023,37,119,005855,2,2023,132793.0,1255.0,1186.0,0.0,20.0,1255.0,0.0,,,0.9450199203187251,0.0,0.01593625498007968,0.0
2023,37,119,005623,1,2023,40833.0,1669.0,411.0,969.0,51.0,1669.0,272.0,,,0.24625524266027563,0.5805871779508688,0.03055721989215099,0.16297183942480528
2020,37,119,004102,2,2023,144310.0,2012.0,1437.0,219.0,180.0,2012.0,152.0,,,0.7142147117296223,0.10884691848906561,0.08946322067594434,0.07554671968190854
2022,37,119,004102,2,2023,144310.0,2012.0,1437.0,219.0,180.0,2012.0,152.0,,,0.7142147117296223,0.10884691848906561,0.08946322067594434,0.07554671968190854
2015,37,119,002702,2,2023,250001.0,1931.0,1730.0,0.0,94.0,1931.0,91.0,,,0.8959088555152771,0.0,0.04867944070429829,0.047125841532884516
2016,37,119,002702,2,2023,250001.0,1931.0,1730.0,0.0,94.0,1931.0,91.0,,,0.8959088555152771,0.0,0.04867944070429829,0.047125841532884516
2017,37,119,002702,2,2023,250001.0,1931.0,1730.0,0.0,94.0,1931.0,91.0,,,0.8959088555152771,0.0,0.04867944070429829,0.047125841532884516
2018,37,119,002702,2,2023,250001.0,1931.0,1730.0,0.0,94.0,1931.0,91.0,,,0.8959088555152771,0.0,0.04867944070429829,0.047125841532884516
2019,37,119,002702,2,2023,250001.0,1931.0,1730.0,0.0,94.0,1931.0,91.0,,,0.8959088555152771,0.0,0.04867944070429829,0.047125841532884516
2020,37,119,002702,2,2023,250001.0,1931.0,1730.0,0.0,94.0,1931.0,91.0,,,0.8959088555152771,0.0,0.04867944070429829,0.047125841532884516
2021,37,119,002702,2,2023,250001.0,1931.0,1730.0,0.0,94.0,1931.0,91.0,,,0.8959088555152771,0.0,0.04867944070429829,0.047125841532884516
2022,37,119,002702,2,2023,250001.0,1931.0,1730.0,0.0,94.0,1931.0,91.0,,,0.8959088555152771,0.0,0.04867944070429829,0.047125841532884516
2023,37,119,002702,2,2023,250001.0,1931.0,1730.0,0.0,94.0,1931.0,91.0,,,0.8959088555152771,0.0,0.04867944070429829,0.047125841532884516
2020,37,119,005915,1,2023,91346.0,495.0,107.0,308.0,0.0,495.0,67.0,,,0.21616161616161617,0.6222222222222222,0.0,0.13535353535353536
2021,37,119,005915,1,2023,91346.0,495.0,107.0,308.0,0.0,495.0,67.0,,,0.21616161616161617,0.6222222222222222,0.0,0.13535353535353536
2022,37,119,005915,1,2023,91346.0,495.0,107.0,308.0,0.0,495.0,67.0,,,0.21616161616161617,0.6222222222222222,0.0,0.13535353535353536
2023,37,119,005915,1,2023,91346.0,495.0,107.0,308.0,0.0,495.0,67.0,,,0.21616161616161617,0.6222222222222222,0.0,0.13535353535353536
2023,37,119,005845,3,2023,126532.0,1944.0,1242.0,13.0,497.0,1944.0,18.0,,,0.6388888888888888,0.006687242798353909,0.25565843621399176,0.009259259259259259
2020,37,119,000501,2,2023,134052.0,1559.0,828.0,339.0,47.0,1559.0,262.0,,,0.531109685695959,0.21744708146247593,0.030147530468248876,0.16805644644002565
2021,37,119,000501,2,2023,134052.0,1559.0,828.0,339.0,47.0,1559.0,262.0,,,0.531109685695959,0.21744708146247593,0.030147530468248876,0.16805644644002565
2022,37,119,000501,2,2023,134052.0,1559.0,828.0,339.0,47.0,1559.0,262.0,,,0.531109685695959,0.21744708146247593,0.030147530468248876,0.16805644644002565
2023,37,119,000501,2,2023,134052.0,1559.0,828.0,339.0,47.0,1559.0,262.0,,,0.531109685695959,0.21744708146247593,0.030147530468248876,0.16805644644002565
2015,37,119,003805,2,2023,73691.0,2412.0,1282.0,568.0,429.0,2412.0,125.0,,,0.5315091210613598,0.23548922056384744,0.17786069651741293,0.051824212271973466
2016,37,119,003805,2,2023,73691.0,2412.0,1282.0,568.0,429.0,2412.0,125.0,,,0.5315091210613598,0.23548922056384744,0.17786069651741293,0.051824212271973466
2017,37,119,003805,2,2023,73691.0,2412.0,1282.0,568.0,429.0,2412.0,125.0,,,0.5315091210613598,0.23548922056384744,0.17786069651741293,0.051824212271973466
2018,37,119,003805,2,2023,73691.0,2412.0,1282.0,568.0,429.0,2412.0,125.0,,,0.5315091210613598,0.23548922056384744,0.17786069651741293,0.051824212271973466
2019,37,119,003805,2,2023,73691.0,2412.0,1282.0,568.0,429.0,2412.0,125.0,,,0.5315091210613598,0.23548922056384744,0.17786069651741293,0.051824212271973466
2020,37,119,003805,2,2023,73691.0,2412.0,1282.0,568.0,429.0,2412.0,125.0,,,0.5315091210613598,0.23548922056384744,0.17786069651741293,0.051824212271973466
2021,37,119,003805,2,2023,73691.0,2412.0,1282.0,568.0,429.0,2412.0,125.0,,,0.5315091210613598,0.23548922056384744,0.17786069651741293,0.051824212271973466
2022,37,119,003805,2,2023,73691.0,2412.0,1282.0,568.0,429.0,2412.0,125.0,,,0.5315091210613598,0.23548922056384744,0.17786069651741293,0.051824212271973466
2023,37,119,003805,2,2023,73691.0,2412.0,1282.0,568.0,429.0,2412.0,125.0,,,0.5315091210613598,0.23548922056384744,0.17786069651741293,0.051824212271973466
2023,37,119,003401,2,2023,181969.0,1472.0,1386.0,0.0,52.0,1472.0,129.0,,,0.9415760869565217,0.0,0.035326086956521736,0.08763586956521739
2017,37,119,001802,1,2023,70899.0,1675.0,766.0,584.0,190.0,1675.0,17.0,,,0.4573134328358209,0.34865671641791046,0.11343283582089553,0.010149253731343283
2018,37,119,001802,1,2023,70899.0,1675.0,766.0,584.0,190.0,1675.0,17.0,,,0.4573134328358209,0.34865671641791046,0.11343283582089553,0.010149253731343283
2019,37,119,001802,1,2023,70899.0,1675.0,766.0,584.0,190.0,1675.0,17.0,,,0.4573134328358209,0.34865671641791046,0.11343283582089553,0.010149253731343283
2020,37,119,001802,1,2023,70899.0,1675.0,766.0,584.0,190.0,1675.0,17.0,,,0.4573134328358209,0.34865671641791046,0.11343283582089553,0.010149253731343283
2021,37,119,001802,1,2023,70899.0,1675.0,766.0,584.0,190.0,1675.0,17.0,,,0.4573134328358209,0.34865671641791046,0.11343283582089553,0.010149253731343283
2022,37,119,001802,1,2023,70899.0,1675.0,766.0,584.0,190.0,1675.0,17.0,,,0.4573134328358209,0.34865671641791046,0.11343283582089553,0.010149253731343283
2023,37,119,001802,1,2023,70899.0,1675.0,766.0,584.0,190.0,1675.0,17.0,,,0.4573134328358209,0.34865671641791046,0.11343283582089553,0.010149253731343283
2015,37,119,001100,2,2023,81053.0,257.0,253.0,0.0,0.0,257.0,16.0,,,0.9844357976653697,0.0,0.0,0.0622568093385214
2016,37,119,001100,2,2023,81053.0,257.0,253.0,0.0,0.0,257.0,16.0,,,0.9844357976653697,0.0,0.0,0.0622568093385214
2017,37,119,001100,2,2023,81053.0,257.0,253.0,0.0,0.0,257.0,16.0,,,0.9844357976653697,0.0,0.0,0.0622568093385214
2018,37,119,001100,2,2023,81053.0,257.0,253.0,0.0,0.0,257.0,16.0,,,0.9844357976653697,0.0,0.0,0.0622568093385214
2019,37,119,000501,2,2023,134052.0,1559.0,828.0,339.0,47.0,1559.0,262.0,,,0.531109685695959,0.21744708146247593,0.030147530468248876,0.16805644644002565
2019,37,119,001300,1,2023,62091.0,2070.0,1098.0,554.0,0.0,2070.0,364.0,,,0.5304347826086957,0.26763285024154587,0.0,0.1758454106280193
2020,37,119,001300,1,2023,62091.0,2070.0,1098.0,554.0,0.0,2070.0,364.0,,,0.5304347826086957,0.26763285024154587,0.0,0.1758454106280193
2021,37,119,001300,1,2023,62091.0,2070.0,1098.0,554.0,0.0,2070.0,364.0,,,0.5304347826086957,0.26763285024154587,0.0,0.1758454106280193
2022,37,119,001300,1,2023,62091.0,2070.0,1098.0,554.0,0.0,2070.0,364.0,,,0.5304347826086957,0.26763285024154587,0.0,0.1758454106280193
2023,37,119,001300,1,2023,62091.0,2070.0,1098.0,554.0,0.0,2070.0,364.0,,,0.5304347826086957,0.26763285024154587,0.0,0.1758454106280193
2015,37,119,005536,1,2023,87927.0,980.0,153.0,83.0,646.0,980.0,119.0,,,0.15612244897959185,0.08469387755102041,0.6591836734693878,0.12142857142857143
2016,37,119,005536,1,2023,87927.0,980.0,153.0,83.0,646.0,980.0,119.0,,,0.15612244897959185,0.08469387755102041,0.6591836734693878,0.12142857142857143
2017,37,119,005536,1,2023,87927.0,980.0,153.0,83.0,646.0,980.0,119.0,,,0.15612244897959185,0.08469387755102041,0.6591836734693878,0.12142857142857143
2018,37,119,005536,1,2023,87927.0,980.0,153.0,83.0,646.0,980.0,119.0,,,0.15612244897959185,0.08469387755102041,0.6591836734693878,0.12142857142857143
2019,37,119,005536,1,2023,87927.0,980.0,153.0,83.0,646.0,980.0,119.0,,,0.15612244897959185,0.08469387755102041,0.6591836734693878,0.12142857142857143
2020,37,119,005536,1,2023,87927.0,980.0,153.0,83.0,646.0,980.0,119.0,,,0.15612244897959185,0.08469387755102041,0.6591836734693878,0.12142857142857143
2021,37,119,005536,1,2023,87927.0,980.0,153.0,83.0,646.0,980.0,119.0,,,0.15612244897959185,0.08469387755102041,0.6591836734693878,0.12142857142857143
2022,37,119,005536,1,2023,87927.0,980.0,153.0,83.0,646.0,980.0,119.0,,,0.15612244897959185,0.08469387755102041,0.6591836734693878,0.12142857142857143
2023,37,119,005536,1,2023,87927.0,980.0,153.0,83.0,646.0,980.0,119.0,,,0.15612244897959185,0.08469387755102041,0.6591836734693878,0.12142857142857143
2023,37,119,000103,1,2023,135533.0,2037.0,1137.0,359.0,193.0,2037.0,242.0,,,0.5581737849779087,0.17623956799214532,0.09474717722140402,0.11880216003927344
2015,37,119,005534,3,2023,55577.0,2319.0,482.0,1392.0,261.0,2319.0,190.0,,,0.20784821043553256,0.6002587322121604,0.11254851228978008,0.08193186718413109
2016,37,119,005534,3,2023,55577.0,2319.0,482.0,1392.0,261.0,2319.0,190.0,,,0.20784821043553256,0.6002587322121604,0.11254851228978008,0.08193186718413109
2017,37,119,005534,3,2023,55577.0,2319.0,482.0,1392.0,261.0,2319.0,190.0,,,0.20784821043553256,0.6002587322121604,0.11254851228978008,0.08193186718413109
2018,37,119,005534,3,2023,55577.0,2319.0,482.0,1392.0,261.0,2319.0,190.0,,,0.20784821043553256,0.6002587322121604,0.11254851228978008,0.08193186718413109
2019,37,119,005534,3,2023,55577.0,2319.0,482.0,1392.0,261.0,2319.0,190.0,,,0.20784821043553256,0.6002587322121604,0.11254851228978008,0.08193186718413109
2020,37,119,005534,3,2023,55577.0,2319.0,482.0,1392.0,261.0,2319.0,190.0,,,0.20784821043553256,0.6002587322121604,0.11254851228978008,0.08193186718413109
2021,37,119,005534,3,2023,55577.0,2319.0,482.0,1392.0,261.0,2319.0,190.0,,,0.20784821043553256,0.6002587322121604,0.11254851228978008,0.08193186718413109
2022,37,119,005534,3,2023,55577.0,2319.0,482.0,1392.0,261.0,2319.0,190.0,,,0.20784821043553256,0.6002587322121604,0.11254851228978008,0.08193186718413109
2023,37,119,005534,3,2023,55577.0,2319.0,482.0,1392.0,261.0,2319.0,190.0,,,0.20784821043553256,0.6002587322121604,0.11254851228978008,0.08193186718413109
2015,37,119,003500,2,2023,239250.0,1277.0,1119.0,7.0,5.0,1277.0,73.0,,,0.8762725137039937,0.00548159749412686,0.003915426781519186,0.05716523101018011
2016,37,119,003500,2,2023,239250.0,1277.0,1119.0,7.0,5.0,1277.0,73.0,,,0.8762725137039937,0.00548159749412686,0.003915426781519186,0.05716523101018011
2017,37,119,003500,2,2023,239250.0,1277.0,1119.0,7.0,5.0,1277.0,73.0,,,0.8762725137039937,0.00548159749412686,0.003915426781519186,0.05716523101018011
2018,37,119,003500,2,2023,239250.0,1277.0,1119.0,7.0,5.0,1277.0,73.0,,,0.8762725137039937,0.00548159749412686,0.003915426781519186,0.05716523101018011
2019,37,119,003500,2,2023,239250.0,1277.0,1119.0,7.0,5.0,1277.0,73.0,,,0.8762725137039937,0.00548159749412686,0.003915426781519186,0.05716523101018011
2020,37,119,003500,2,2023,239250.0,1277.0,1119.0,7.0,5.0,1277.0,73.0,,,0.8762725137039937,0.00548159749412686,0.003915426781519186,0.05716523101018011
2021,37,119,003500,2,2023,239250.0,1277.0,1119.0,7.0,5.0,1277.0,73.0,,,0.8762725137039937,0.00548159749412686,0.003915426781519186,0.05716523101018011
2022,37,119,003500,2,2023,239250.0,1277.0,1119.0,7.0,5.0,1277.0,73.0,,,0.8762725137039937,0.00548159749412686,0.003915426781519186,0.05716523101018011
2023,37,119,003500,2,2023,239250.0,1277.0,1119.0,7.0,5.0,1277.0,73.0,,,0.8762725137039937,0.00548159749412686,0.003915426781519186,0.05716523101018011
2017,37,119,005915,1,2023,91346.0,495.0,107.0,308.0,0.0,495.0,67.0,,,0.21616161616161617,0.6222222222222222,0.0,0.13535353535353536
2018,37,119,005915,1,2023,91346.0,495.0,107.0,308.0,0.0,495.0,67.0,,,0.21616161616161617,0.6222222222222222,0.0,0.13535353535353536
2019,37,119,005915,1,2023,91346.0,495.0,107.0,308.0,0.0,495.0,67.0,,,0.21616161616161617,0.6222222222222222,0.0,0.13535353535353536
2015,37,119,005924,2,2023,89196.0,3498.0,1421.0,1057.0,457.0,3498.0,592.0,,,0.40623213264722696,0.3021726700971984,0.13064608347627216,0.16923956546598057
2016,37,119,005924,2,2023,89196.0,3498.0,1421.0,1057.0,457.0,3498.0,592.0,,,0.40623213264722696,0.3021726700971984,0.13064608347627216,0.16923956546598057
2017,37,119,005924,2,2023,89196.0,3498.0,1421.0,1057.0,457.0,3498.0,592.0,,,0.40623213264722696,0.3021726700971984,0.13064608347627216,0.16923956546598057
2018,37,119,005924,2,2023,89196.0,3498.0,1421.0,1057.0,457.0,3498.0,592.0,,,0.40623213264722696,0.3021726700971984,0.13064608347627216,0.16923956546598057
2019,37,119,005924,2,2023,89196.0,3498.0,1421.0,1057.0,457.0,3498.0,592.0,,,0.40623213264722696,0.3021726700971984,0.13064608347627216,0.16923956546598057
2020,37,119,005924,2,2023,89196.0,3498.0,1421.0,1057.0,457.0,3498.0,592.0,,,0.40623213264722696,0.3021726700971984,0.13064608347627216,0.16923956546598057
2021,37,119,005924,2,2023,89196.0,3498.0,1421.0,1057.0,457.0,3498.0,592.0,,,0.40623213264722696,0.3021726700971984,0.13064608347627216,0.16923956546598057
2022,37,119,005924,2,2023,89196.0,3498.0,1421.0,1057.0,457.0,3498.0,592.0,,,0.40623213264722696,0.3021726700971984,0.13064608347627216,0.16923956546598057
2023,37,119,005924,2,2023,89196.0,3498.0,1421.0,1057.0,457.0,3498.0,592.0,,,0.40623213264722696,0.3021726700971984,0.13064608347627216,0.16923956546598057
2021,37,119,003109,1,2023,53794.0,2786.0,910.0,594.0,53.0,2786.0,1723.0,,,0.32663316582914576,0.2132089016511127,0.019023689877961235,0.6184493898061737
2022,37,119,003109,1,2023,53794.0,2786.0,910.0,594.0,53.0,2786.0,1723.0,,,0.32663316582914576,0.2132089016511127,0.019023689877961235,0.6184493898061737
2023,37,119,003109,1,2023,53794.0,2786.0,910.0,594.0,53.0,2786.0,1723.0,,,0.32663316582914576,0.2132089016511127,0.019023689877961235,0.6184493898061737
2015,37,119,001922,1,2023,57222.0,3202.0,310.0,1221.0,344.0,3202.0,1278.0,,,0.09681449094316052,0.38132417239225486,0.10743285446595878,0.39912554653341664
2016,37,119,001922,1,2023,57222.0,3202.0,310.0,1221.0,344.0,3202.0,1278.0,,,0.09681449094316052,0.38132417239225486,0.10743285446595878,0.39912554653341664
2017,37,119,001922,1,2023,57222.0,3202.0,310.0,1221.0,344.0,3202.0,1278.0,,,0.09681449094316052,0.38132417239225486,0.10743285446595878,0.39912554653341664
2018,37,119,001922,1,2023,57222.0,3202.0,310.0,1221.0,344.0,3202.0,1278.0,,,0.09681449094316052,0.38132417239225486,0.10743285446595878,0.39912554653341664
2019,37,119,001922,1,2023,57222.0,3202.0,310.0,1221.0,344.0,3202.0,1278.0,,,0.09681449094316052,0.38132417239225486,0.10743285446595878,0.39912554653341664
2020,37,119,001922,1,2023,57222.0,3202.0,310.0,1221.0,344.0,3202.0,1278.0,,,0.09681449094316052,0.38132417239225486,0.10743285446595878,0.39912554653341664
2021,37,119,001922,1,2023,57222.0,3202.0,310.0,1221.0,344.0,3202.0,1278.0,,,0.09681449094316052,0.38132417239225486,0.10743285446595878,0.39912554653341664
2022,37,119,001922,1,2023,57222.0,3202.0,310.0,1221.0,344.0,3202.0,1278.0,,,0.09681449094316052,0.38132417239225486,0.10743285446595878,0.39912554653341664
2023,37,119,001922,1,2023,57222.0,3202.0,310.0,1221.0,344.0,3202.0,1278.0,,,0.09681449094316052,0.38132417239225486,0.10743285446595878,0.39912554653341664
2019,37,119,005307,2,2023,49708.0,2166.0,250.0,929.0,141.0,2166.0,794.0,,,0.11542012927054478,0.4289012003693444,0.06509695290858726,0.36657433056325023
2020,37,119,005307,2,2023,49708.0,2166.0,250.0,929.0,141.0,2166.0,794.0,,,0.11542012927054478,0.4289012003693444,0.06509695290858726,0.36657433056325023
2021,37,119,005307,2,2023,49708.0,2166.0,250.0,929.0,141.0,2166.0,794.0,,,0.11542012927054478,0.4289012003693444,0.06509695290858726,0.36657433056325023
2022,37,119,005307,2,2023,49708.0,2166.0,250.0,929.0,141.0,2166.0,794.0,,,0.11542012927054478,0.4289012003693444,0.06509695290858726,0.36657433056325023
2023,37,119,004101,1,2023,83431.0,1066.0,703.0,201.0,0.0,1066.0,36.0,,,0.6594746716697936,0.18855534709193245,0.0,0.03377110694183865
2015,37,119,004303,1,2023,77418.0,3238.0,400.0,1200.0,489.0,3238.0,1070.0,,,0.12353304508956146,0.3705991352686844,0.15101914762198887,0.3304508956145769
2016,37,119,004303,1,2023,77418.0,3238.0,400.0,1200.0,489.0,3238.0,1070.0,,,0.12353304508956146,0.3705991352686844,0.15101914762198887,0.3304508956145769
